payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/22/2025,2310000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,09CH012639,"In April, we maintained uninterrupted operations by funding staff salaries and benefits, supplying classrooms and health supplies, fulfilling mental‑health contracts and partnership obligations, covering rent for Q1 and Q2, covering excess nutrition cost, including special infant‑formula purchase, covering cost for copier lease and communications (cellphone and internet services), and applying an 8.15% indirect cost rate for Q1 and Q2.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,MERCED COUNTY OFFICE OF EDUCATION,ASST_NON_09CH012639_7590
05/05/2025,2307510.48,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,SSBG-2025,2501MNSOSR,"Payroll (Salary & Fringe) for Title XX / Social Services Block Grant award, and Title XX payment to counties.","The expenses described are deemed consistent with the purpose of the Social Services Block Grant and as described are generally reasonable to address the statutory requirements of Title XX of the Social Security Act, as amended, and PL 95-134.",MN ST DEPARTMENT OF HUMAN SERVICES,ASST_NON_2501MNSOSR_7590
05/08/2025,2304957,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,ADPTASST-2025,2501CTADPT,IV-E Drawdwon - Qtr 3,The expenses appear consistent with the purpose of the title IV-E adoption assistance.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,CT ST Department of Children & Families,ASST_NON_2501CTADPT_7590
04/25/2025,2304785.99,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDD-2024,2401TXCCDD,"To provide funding to subrecipients who are administering the Child Care Services program, which is subsidizing the cost of child care for approximately 148,000 children per day, so their parents can work and/or attend education/training. To provide funding for the regulation of child care programs to ensure the health and safety of all children in care. To providing funding to improve the quality of child care, including administering the state&rsquo;s quality rating and improvement system (QRIS), Texas Rising Star, supporting school-readiness.  To cover salary, benefits and other operating expenses for TWC to administer the Child Care Services program consistent with CCDF requirements.",Expenditures appear consistent with grant purposes as described by the grantee.  ,STATE OF TEXAS WORKFORCE COMMISSION,ASST_NON_2401TXCCDD_7590
05/09/2025,2300831.27,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"The requested draw for Grant # 90ZU0529-03 Residential (Shelter and/or Transitional Foster Care) Services for Unaccompanied Children is to fund payroll and related expenditures for the pay period of 04/28/2025 to 05/11/2025. These expenditures are all personnel and fringe direct costs necessary to staff facilities to provide services to the clients governed by the grant, as well as attributable indirect costs to facilitate the tracking, processing and distribution of wages to said personnel and Federal, State and Local taxing entities",The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
04/25/2025,2300000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,FOSTER-2025,2501MAFOST,Reimbursable expenditures related to the Foster Care program.,The expenses appear consistent with the purpose of the title IV-E foster care.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,MA ST DEPARTMENT OF CHILDREN AND FAMILIES,ASST_NON_2501MAFOST_7590
05/08/2025,2300000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2024 TANF,2401KSTANF,TANF Block Grant &nbsp;- Direct client payments through cash assistance and employment services. Grants to provide services in accordance with TANF purpose. Program operations.,The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,KS ST DEPARTMENT OF SOCIAL & REHABILITATION SERVICES,ASST_NON_2401KSTANF_7590
05/09/2025,2292831.15,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"The requested draw for Grant # 90ZU0506-03 UC Replacement, Transfer, Single Source Apps is to fund payroll and related expenditures for the pay period of 04/28/2025 to 05/11/2025. These expenditures are all personnel and fringe direct costs necessary to staff facilities to provide services to the clients governed by the grant, as well as attributable indirect costs to facilitate the tracking, processing and distribution of wages to said personnel and Federal, State and Local taxing entities","	
The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.",COMPASS CONNECTIONS,
05/02/2025,2283410,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2022 TANF,2201MSTANF,"This is a payment request from the TANF grant for the reimbursement of expenditures incurred on the previous work day.  TANF (Temporary Assistance for Needy Families) provides funds to states to design and operate programs aimed at helping low-income families with children achieve economic security and stability, with a focus on promoting work and self-sufficiency.  The request is to reimburse expenditures paid for Line 9c-work activities (including case management), Line 16-supportive services (including subgrantee payments for support services), Line 19-fatherhood and two parent family formation and maintenance (including subgrantee payments for preventive services), Line 20c-child welfare services (including social worker provider), Line 22-administration, and Line 22c-systems (including ADP operations and development).",The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,MS ST DEPARTMENT OF PUBLIC WELFARE,ASST_NON_2201MSTANF_7590
05/01/2025,2275161.5,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2025 TANF,2501VATANF,The line item my payment request references on the ACF-196R is Line 6—Basic Assistance.,The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,VA ST DEPARTMENT OF SOCIAL SERVICES,ASST_NON_2501VATANF_7590
04/14/2025,2264247,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDM-2025,2510GACCDM,Childcare subsidy payments-Direct Services.,Expenditures appear consistent with grant purposes as described by the grantee.  ,BRIGHT FROM THE START-GA Dept of Early Care & Learning,ASST_NON_2510GACCDM_7590
04/29/2025,2252282.12,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,GY2023 REFUGEE SUPPORT SERVICES AND SET ASIDES,2301FLRSSS,"Florida requests to draw $2,252,282.12 as reimbursement for eligible expenditures incurred April 1&ndash;15, 2025, under the Refugee Support Services Grant (Award #2301FLRSSS-11, FAIN #2301FLRSSS). This includes payroll and operating costs for staff overseeing coordination, compliance, and service delivery, as well as payments to contracted providers for key services: Elderly Services, Health Promotion, School Impact, Social Services, and Youth Mentoring. These activities support refugee access to healthcare, education, employment, housing, and community integration. Timely reimbursement ensures continuity of services and supports the goals of Assistance Listing 93.566&mdash;to promote the integration and self-sufficiency of refugees in the U.S.",The expenses described are consistent with the purpose of the RSS program. The expenses as described are generally reasonable for this program.,FL Department of Children and Families,ASST_NON_2301FLRSSS_7590
05/02/2025,2243412.13,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDD-2024,2401TXCCDD,"Draw Support: Personnel =$0.00 Fringe Benefits=$0.00 Supplies=$0.00 Equipment=$0.00 Travel=$0.00 Direct Client Services=$0.00 Contractual=$0.00 Subrecipient Grant Payments=$2,243,412.13 Other=$0.00 Indirect=$0.00 for expenditures posted 05/01/2025.",Expenditures appear consistent with grant purposes as described by the grantee.,STATE OF TEXAS WORKFORCE COMMISSION,ASST_NON_2401TXCCDD_7590
04/21/2025,2241938,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND  EARLY HEAD START,05CH012272,"Reimbursement of payrolls and expenses for retirement 403b, contractual, Insurance, Vehicle maintenance, communications, utilities, classrooms field trips and operations Supplies for Head Start and Early Head Start program.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,"PARENTS IN COMMUNITY ACTION, INC",ASST_NON_05CH012272_7590
05/05/2025,2203249.61,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2025 TANF,2501AZTANF,"TANF provides temporary cash benefits and supportive services to Arizona families, including those in which a dependent child is being raised by a relative, a legal guardian, or an unlicensed foster care provider. This request covers line 9 of the ACF-196R which includes work, education, and training activities as well as work supports, screening, administrative costs, assessments/service provision, and system costs","
The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.

REMINDER: When submitting requests for reimbursements, descriptions such as listing line item expenditure categories from the ACF-196R instructions (https://acf.gov/ofa/programs/tanf/reporting-instructions) are sufficient and will expedite processing.  
",AZ ST DEPARTMENT OF ECONOMIC SECURITY,ASST_NON_2501AZTANF_7590
05/01/2025,2187419.13,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,LIHEAP-2025,2501CALIEA,Reimbursements related to the provision of weatherization and utility assistance. Expenses submitted by LIHEAP subgrantees to CSD for approval within the last week.,The expenses described are consistent with the purpose of the LIHEAP program. The expenses as described are generally reasonable for this program.,CA ST DEPT CMTY SVCS & DEVELOPMENT,ASST_NON_2501CALIEA_7590
05/05/2025,2186725.73,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,05CH012050,"EHS G004-2025#4 24FO: The City of Chicago Department of Family and Support Services’ (DFSS) Children Services Division (CSD) coordinates the largest high quality early learning services network in the city of Chicago. Early learning services are provided through community-based sub-recipient agencies and their partners.  The draw down request consists of funds necessary to sustain these programs operating in 35 high need neighborhoods.  The expenses include personnel costs, operating costs, professional services and training costs.  All costs requested for draw down align with the details submitted in our grant application and subsequently awarded in our received Notice of Awards.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",CHICAGO CITY DEPARTMENT OF HUMAN SERVICES,ASST_NON_05CH012050_7590
04/21/2025,2186184.14,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2025 TANF,2501INTANF,"Reimbursement for Line 17 Services for Children and Youth, Cash Assistance (Line 6 Basic Assistance) and some administrate costs for TANF. 
","The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.

REMINDER: Descriptions such as line item expenditure categories given in the ACF-196R instructions (https://acf.gov/ofa/programs/tanf/reporting-instructions) are sufficient.
",INDIANA FAMILY AND SOCIAL SERVICES ADMINISTRATION,ASST_NON_2501INTANF_7590
04/30/2025,2185265.53,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"The requested draw for Grant # 90ZU0525-03 Residential (Shelter and/or Transitional Foster Care) Services for Unaccompanied Children is to fund payroll and related expenditures for the pay period of 04/14/2025 to 04/27/2025. These expenditures are all personnel and fringe direct costs necessary to staff facilities to provide services to the clients governed by the grant, as well as attributable indirect costs to facilitate the tracking, processing and distribution of wages to said personnel and Federal, State and Local taxing entities",The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
04/10/2025,2184560.54,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,ADPTASST-2025,2501IAADPT,Reimbursement of costs allowable under the grant award agreement.,Request approved of refund.,IA ST DEPARTMENT OF SOCIAL SERVICES/HUMAN SERVICES,ASST_NON_2501IAADPT_7590
05/05/2025,2175000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2024 TANF,2401KSTANF,TANF Block Grant &nbsp;- Direct client payments through cash assistance and employment services. Grants to provide services in accordance with TANF purpose. Program operations.,"
The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.

REMINDER: When submitting requests for reimbursements, descriptions such as listing line item expenditure categories from the ACF-196R instructions (https://acf.gov/ofa/programs/tanf/reporting-instructions) are sufficient and will expedite processing.  
",KS ST DEPARTMENT OF SOCIAL & REHABILITATION SERVICES,ASST_NON_2401KSTANF_7590
05/09/2025,2172436.84,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"The request being made is for funding of payroll (BUDGET LINE PERSONNEL) and related tax and benefits payments (BUDGET LINE FRINGE) for 629 people to assist in placing unaccompanied alien children in safe homes with rigorously vetted and documented family members or sponsors. These staff members are located throughout the United States in order to best support the needs and mission of the Administration for Children and Families. These funds are to pay payroll and related fringe for the period of 4-28-2025 to 5-11-2025.

Staff are compensated in accordance with the U.S. Department of Labor McNamara-O'Hara Service Contract Act (SCA). Because these staff members work and reside in different states with different compensation requirements and thresholds, each is paid the prevailing wage determination based on where they are performing their duties. These staff members consist of the following positions as approved and appropriated by the grant:

Direct Care staff, Case Managers, Case Aides, Intake staff, Administrative Assistants, Personnel Resources support staff, Regional support staff, Training staff, Site directors and supervisors, compliance and analytical staff, and logistics staff.

Total requested is as follows:
Personnel: Salaries and Wages - $1,638,327.93
Fringe: Payroll Taxes - $123,934.31
Fringe: State Unemployment - $3,595.31
Fringe: Worker’s Compensation Insurance - $18,789.81
Fringe: Retirement Expense - $56,115.45
Indirect Expense (15%) - $276,114.42

President Trump and Secretary Kennedy have affirmatively stated that the federal government will not be complicit in the tacit trafficking of unaccompanied alien children –who are extraordinarily vulnerable to exploitation – by failing to require proven connections between adult sponsors and children and failing to conduct thorough safety assessments prior to and following placement into a home. The positions stated above are necessary to fulfill this mission and have been appropriated under the terms of the grant. This work includes intake, home visitation, interviewing, reunification recommendation, services planning, and significant incident reporting on an individual basis for each child. 

Without these professionals it would not be possible for our organization to meet the requirements of our cooperative agreement with the US Department of Health and Human Services, which could imperil the agency’s capacity and ability to respond to critical matters of national and border security.",The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
04/29/2025,2172007.82,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"The requested draw for Grant # 90ZU0506-03 UC Replacement, Transfer, Single Source Apps is to fund payroll and related expenditures for the pay period of 04/14/2025 to 04/27/2025. These expenditures are all personnel and fringe direct costs necessary to staff facilities to provide services to the clients governed by the grant, as well as attributable indirect costs to facilitate the tracking, processing and distribution of wages to said personnel and Federal, State and Local taxing entities",The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
04/28/2025,2168032,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,05CH012496,"This award draw is for the operation of Head Start and Early Head Start classrooms Lake and Porter County. Funds will be used to help pay for the costs of salary and fringe, rent, utilities, meal for the children and program supplies and other costs necessary to run the program for the month of April. The funds are necessary to support the staff, facilities and families enrolled in our program.",The expenses described are generally reasonable and consistent with the purpose of the Head Start Grant program. ,GEMINUS CORP,ASST_NON_05CH012496_7590
05/05/2025,2166666.71,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,The request covers IV-D administrative expenditures funded with Child Support Incentives.,"The expenses described appear to be reasonable and consistent with the purpose of the Child Support Program.  				
",OH ST DEPARTMENT OF  JOB & FAMILY SERVICES,
04/11/2025,2161920.26,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,Payroll Ending 4/13/2025 Expense,The expenses described are consistent with the purpose of the Compass Connections program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
04/11/2025,2159505.5,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,Payroll Ending 4/13/2025 Expense,The expenses described are consistent with the purpose of the Compass Connections program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
04/30/2025,2156948.72,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,2025 TANF,2501NMTANF,"Payment Justification: reimbursement for expenditures related to Line 2.  Transferred to CCDF discretionary, 9a. Subsidized Employment, 9b. Education and Training, 9.c. Additional Work Activities, 10. Work Supports, and 19. Fatherhood and Two-Parent Family Formation and Maintenance Programs.",The expenses described are consistent with those that are reasonable for accomplishing the statutory purposes of TANF.,NM ST DEPARTMENT OF HUMAN SERVICES,ASST_NON_2501NMTANF_7590
04/30/2025,2145403.53,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"Per your request for additional information, the grant #90ZU0529-03 Residential (Shelter and/or Transitional Foster Care Services for Unaccompanied Children requires fully staffed facilities to house 425 beds to be used to care for unaccompanied children. Two of these shelters are in the El Paso, TX region, and the third shelter is located in Nueces County, TX. The grant specifies in the narrative the allocation of $46,363,026 for Personnel costs, along with $13,937,312 in Fringe related costs for the staffing of these shelter facilities. These expenses are direct costs to this contract, and without the people that are hired to manage and care for the children, it would be impossible to meet the provisions of the agreement. 

As the Department of Labor determined that the personnel that are hired under this grant are subject to Service Contract Act provisions, there is an obligation to pay wages and fringe as based on the Wage Determination No 2015-5229 for the El Paso locations and Wage Determination No 2015-5225 for the Nueces Co Location. As such, Compass Connections is mandated to pay wages and fringe benefits as prescribed by the Federal directives outlined in each of those determinations. 

These funds requested are for payroll period start date of 4/14/25 through end date of 4/27/25 already expended. 607 staff were paid during this pay period. Totals are: Salaries and Wages $1,671,554.27; Retirement Expense $55,565.27; Payroll Taxes $126,644.79; Payroll Tax SUI $440.28; Workers Compensation $11,363.67; Indirect Cost $279,835.25 for total expenditures incurred in the amount of $2,145,403.53.
 ","The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.
 ",COMPASS CONNECTIONS,
05/05/2025,2142720.88,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,ADPTASST-2025,2501NEADPT,FOCUS ASSISTANCE TO/FOR INDIVID - All costs were incurred prior to the end of the budget period,The expenses appear consistent with the purpose of the title IV-E adoption assistance.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,"HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",ASST_NON_2501NEADPT_7590
05/09/2025,2122404.22,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDD-2024,2402MOCCDD,Child Care Subsidy reimbursement,Expenditures appear consistent with grant purposes as described by the grantee. ,"ELEMENTARY AND SECONDARY EDUCATION, MISSOURI DEPARTMENT",ASST_NON_2402MOCCDD_7590
05/01/2025,2116877.23,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"The requested drawing for Grant # 90ZU0628-02 Home Study and Post- Release Services for Unaccompanied Children is to fund payroll and related expenditures for the pay period of 04/14/2025 to 04/27/2025. These expenditures are all personnel and fringe direct costs necessary to staff facilities to provide services to the clients governed by the grant, as well as attributable indirect costs to facilitate the tracking, processing and distribution of wages to said personnel and Federal, State and Local taxing entities",The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
04/11/2025,2115569.29,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,Payroll expenses for PPE 04.13.2025,The expenses described are consistent with the purpose of the Compass Connections program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
05/09/2025,2108428.33,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,HEAD START AND EARLY HEAD START,09CH012629,Reimbursement of payroll and supply expenses for a Head Start preschool program.,"The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ",LONG BEACH UNIFIED SCHOOL DISTRICT,ASST_NON_09CH012629_7590
05/07/2025,2105000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,FOSTER-2025,2502KSFOST,"Foster Care Direct Client assistance and administrative costs (Salaries, Fringe, OOE)",The expenses appear consistent with the purpose of the title IV-E foster care.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,Kansas Department for Children and Families,ASST_NON_2502KSFOST_7590
04/30/2025,2099092.46,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDD-2024,2401FLCCDD,"Payment Request for CCDF discretionary grant 2401FLCCDD. We are requesting a payment of $2,099,092.46 for the period March 2025. The requested funds will be allocated as follows: Personnel: $2,602.00; Fringe Benefits: $0.00; Travel: $0.00; Equipment: $0.00; Supplies: $0.00; Contractual/Subawards: $2,096,284.57; Other: $0.00; Indirect Costs: $205.89. These funds will support the following grant activities in the NoA: Reimbursement for the provision of child care to low income families through contractual/subawards including eligibility determination, child care services, quality support activities, monitoring of health and safety requirements, child care resource and referral, and administration costs in accordance with the state plan submitted to and approved by the ACF. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.",Expenditures appear consistent with grant purposes as described by the grantee.  ,"EDUCATION, FLORIDA DEPARTMENT OF",ASST_NON_2401FLCCDD_7590
04/11/2025,2096078.55,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,Payroll Ending 4/13/2025 Expense,The expenses described are consistent with the purpose of the Compass Connections program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
05/06/2025,2080327.08,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,LIHEAP-2025,2501TXLIEA,Requesting reimbursement for utility assistance provided to low income clients as well as the administrative fees to provide services. Low income households received LIHEAP utility assistance according to the rules and regulation of the LIHEAP Act and the state plan.,The expenses described are consistent with the purpose of the LIHEAP program. The expenses as described are generally reasonable for this program.,TX ST Dept of Housing/Community Affairs,ASST_NON_2501TXLIEA_7590
04/11/2025,2074657.78,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDD-2025,2502MICCDD,These are reimbursements on a weekly basis for daycare invoices submitted for those getting childcare assistance.  They are verified and paid directly to licensed childcare providers.  ,Expenditures appear consistent with grant purposes as described by the grantee.  ,STATE OF MICHIGAN,ASST_NON_2502MICCDD_7590
05/09/2025,2069371.24,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,Not available,,"The request being made is for funding of payroll (BUDGET LINE PERSONNEL) and related tax and benefits payments (BUDGET LINE FRINGE) for 818 people staffing three shelter facilities in Texas. Two shelter facilities are located in San Antonio, TX, employing 460 people, and one in located in Baytown, TX, employing 358 people. These funds are to pay payroll and related fringe for the period of 4-28-2025 to 5-11-2025.

The funding requested is to pay for direct labor as defined by the U.S. Department of Labor under the McNamara-O'Hara Service Contract Act (SCA) for the staff that is providing services to the unaccompanied alien children. These staff members consist of the following positions as approved and appropriated by the grant:

Direct Care staff, Case Managers, Case Aides, Clinicians, Nurse Practitioners, Nurses, Cooks, Custodians, Educational Facilitators, Security, Maintenance staff, Trainers, Transporters, Medical Transcriptionists, Epidemiology staff, Sex Abuse prevention staff, Administrative Assistants, Personnel Resources support staff, Site directors and supervisors, and logistics staff.

Total requested is as follows:
Personnel: Salaries and Wages - $1,511,257.25
Fringe: Payroll Taxes - $114,494.22
Fringe: State Unemployment - $295.75
Fringe: Worker’s Compensation Insurance - $9,985.66
Fringe: Retirement Expense - $55,297.95
Indirect Expense (15%) - $253,699.63

Without these professionals it would not be possible for our organization to meet the requirements of our cooperative agreement with the US Department of Health and Human Services, which could imperil the agency’s capacity and ability to respond to critical matters of national and border security.
",The expenses described are consistent with the purpose of the COMPASS CONNECTIONS program. The expenses as described are generally reasonable for this program.,COMPASS CONNECTIONS,
05/05/2025,2061355.81,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,GY 2025 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,2504TXRCMA,45 CFR 400.11 Grants - This request is for Refugee Cash Assistance for RCA Recipient costs incurred for April 28th -May 4th week for 2504TXRCMA grant. We report this under the Refugee Cash Assistance section and as RCA Recipient costs.,The expenses described are consistent with the purpose of the CMA program. The expenses as described are generally reasonable for this program.,"CATHOLIC CHARITIES, DIOCESE OF FORT WORTH",ASST_NON_2504TXRCMA_7590
04/24/2025,2060650,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,SCSS-2025,2501VASCSS,"The program name is ""Child Support Services"". The funds will be used to reimburse allowable administrative expenditures (salaries, fringe benefits and supplies) that have been allocated to this grant for the period 04/10/25 through 04/24/25.",The expenses described appear to be reasonable and consistent with the purpose of the Child Support Program.,VA ST DEPARTMENT OF SOCIAL SERVICES,ASST_NON_2501VASCSS_7590
05/08/2025,2060649,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,SCSS-2025,2501VASCSS,"Program Name: Child Support Services- The costs are allowable administrative expenditures (salaries, fringe and supplies) for the period of 04/25/25-05/09/25. ",The expenses described appear to be reasonable and consistent with the purpose of the Child Support Program.  ,VA ST DEPARTMENT OF SOCIAL SERVICES,ASST_NON_2501VASCSS_7590
04/30/2025,2056311.91,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,SCSS-2025,2501TNSCSS,"Reimbursement to State of Tennessee Child Support program for federal share of expenses for reimbursable activities for TITLE IV-D Child Support for Travel, Legal Services, Temporary staffing, Supplies and Office furniture, payroll, Postage and Shipping, computer expenses, interpreting services and rent","The expenses described appear to be reasonable and consistent with the purpose of the Child Support Program.  				
",TN ST DEPARTMENT OF HUMAN SERVICES,ASST_NON_2501TNSCSS_7590
05/02/2025,2050000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,MIGRANT HEAD START AND MIGRANT EARLY HEAD START,90CM009875,"This payment request for $2,050,000 is for Personnel Salaries and Wages for ECMHSP&rsquo;s payroll processing on 5/6/2025 for Paydate 5/9/2025.","The expenses appear to be reasonable and generally allowable for the provision of Head Start services to promote the school readiness of children from low-income families, birth to five, by fostering their cognitive, social, and emotional development through comprehensive services in early learning, health, and family well-being. ","East Coast Migrant Head Start Project, The",ASST_NON_90CM009875_7590
04/25/2025,2042888.51,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,FOSTER-2025,2501PAFOST,"These payments were made in accordance with our approved IV-E state plan. These payments were made to support the reimbursement of IV-E foster care maintenance payments, administer the Child Welfare Education for Leadership (CWEL) Program, deliver foundational (core) skills training to provide child welfare professionals with the fundamental awareness, understanding, knowledge, and skills needed to ensure adequate and accurate services to children and their families and administrative tasks required to be in compliance with the approved IV-E state plan.",The expenses appear consistent with the purpose of the title IV-E foster care.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,PA ST DEPARTMENT OF PUBLIC WELFARE,ASST_NON_2501PAFOST_7590
05/01/2025,2035644.24,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,GY2023 REFUGEE SUPPORT SERVICES AND SET ASIDES,2305MIRSSS,"These funds reimburse expenditures for refugee and entrant assistance programs such as refugee support services, school impact, services to older refugees, youth mentoring, and health promotion for April 2025.",The expenses described are consistent with the purpose of the RSS program. The expenses as described are generally reasonable for this program.,Michigan Department of Labor and Economic Opportunity,ASST_NON_2305MIRSSS_7590
04/17/2025,2022289.93,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDD-2024,2402NVCCDD,PAYROLL AND OPERATING COST REIMBURSEMENT,Expenditures appear consistent with grant purposes as described by the grantee.  ,DIVISION OF CHILD AND FAMILY SERVICES,ASST_NON_2402NVCCDD_7590
05/05/2025,2010770.65,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,GY2023 REFUGEE SUPPORT SERVICES AND SET ASIDES,2301OKRSSS,"Services provided: Legal services, rent and shipping.  Provider administrative staffing charges including personnel, fringe and transportation.  Timeframe covered for these expenses: January, February and March 2025.   ",The expenses described are consistent with the purpose of the RSS program. The expenses as described are generally reasonable for this program.,OK ST DEPARTMENT OF HUMAN SERVICES,ASST_NON_2301OKRSSS_7590
05/09/2025,2000001,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,CCDM-2025,2501NCCCDM,Subsidized Child Care Payment for May Services,Expenditures appear consistent with grant purposes as described by the grantee. ,STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,ASST_NON_2501NCCCDM_7590
04/11/2025,2000000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,LIHEAP-2025,2502WVLIEA,Subrecipient grant payment for service period 03/01/2025-05/31/2025 to provide LIHEAP Repair or Replacement to eligible households,The expenses described are consistent with the purpose of the LIHEAP program. The expenses as described are generally reasonable for this program.,WEST VIRGINIA DEPT OF HUMAN SERVICES,ASST_NON_2502WVLIEA_7590
04/11/2025,2000000,HHS-ADMINISTRATION FOR CHILDREN & FAMILIES,ADPTASST-2025,2501MAADPT,Reimbursable expenditures related to the Adoption Assistance program,The expenses appear consistent with the purpose of the title IV-E adoption assistance.  Additional supporting documentation of the expenditures are coordinated by the submission of the CB-496 form.,MA ST DEPARTMENT OF CHILDREN AND FAMILIES,ASST_NON_2501MAADPT_7590
